Date,NumMosquitos,WnvPresent
2007-08-01,1,0
2007-08-01,26,0
2007-08-01,50,0
2007-08-01,1,0
2007-08-01,9,0
2007-08-01,2,0
2007-08-01,1,0
2007-08-01,50,0
2007-08-01,19,0
2007-08-01,12,0
2007-08-01,36,0
2007-08-01,1,0
2007-08-01,2,0
2007-08-01,3,0
2007-08-01,1,0
2007-08-01,1,0
2007-08-01,5,0
2007-08-01,1,0
2007-08-01,2,0
2007-08-01,7,0
2007-08-01,4,0
2007-08-01,2,0
2007-08-01,2,0
2007-08-01,1,0
2007-08-01,1,0
2007-08-01,4,0
2007-08-01,5,0
2007-08-01,3,0
2007-08-01,1,0
2007-08-01,11,0
2007-08-01,2,0
2007-08-01,1,0
2007-08-01,2,0
2007-08-01,2,0
2007-08-01,17,0
2007-08-01,36,0
2007-08-01,42,0
2007-08-01,50,1
2007-08-01,50,0
2007-08-01,50,0
2007-08-01,50,1
2007-08-01,50,1
2007-08-01,33,0
2007-08-01,32,0
2007-08-01,11,0
2007-08-01,43,0
2007-08-01,45,0
2007-08-01,1,0
2007-08-01,2,0
2007-08-01,9,0
2007-08-01,1,0
2007-08-01,4,0
2007-08-01,2,0
2007-08-01,1,0
2007-08-01,1,0
2007-08-01,1,0
2007-08-01,1,0
2007-08-01,1,0
2007-08-02,27,0
2007-08-02,8,0
2007-08-02,8,0
2007-08-02,10,0
2007-08-02,2,0
2007-08-02,9,1
2007-08-02,11,0
2007-08-02,18,0
2007-08-02,5,0
2007-08-02,3,0
2007-08-02,3,0
2007-08-02,4,0
2007-08-02,10,0
2007-08-02,3,0
2007-08-02,6,0
2007-08-02,3,0
2007-08-02,3,0
2007-08-02,8,0
2007-08-02,14,0
2007-08-02,1,0
2007-08-02,2,0
2007-08-02,9,0
2007-08-02,1,0
2007-08-02,50,0
2007-08-02,50,0
2007-08-02,49,0
2007-08-02,50,0
2007-08-02,20,0
2007-08-02,21,0
2007-08-02,7,0
2007-08-02,2,0
2007-08-02,9,0
2007-08-02,1,0
2007-08-02,3,0
2007-08-02,2,0
2007-08-02,1,0
2007-08-02,10,0
2007-08-02,2,0
2007-08-02,4,0
2007-08-02,5,0
2007-08-02,3,0
2007-08-02,4,0
2007-08-02,12,0
2007-08-02,4,0
2007-08-02,1,0
2007-08-02,1,0
2007-08-02,7,0
2007-08-02,7,0
2007-08-02,1,0
2007-08-02,2,0
2007-08-02,1,0
2007-08-02,4,0
2007-08-02,3,0
2007-08-02,4,0
2007-08-02,1,0
2007-08-02,49,0
2007-08-02,4,0
2007-08-02,7,0
2007-08-02,50,0
2007-08-02,48,0
2007-08-02,50,0
2007-08-02,50,0
2007-08-02,43,0
2007-08-02,50,0
2007-08-02,50,0
2007-08-02,21,0
2007-08-02,50,0
2007-08-02,1,0
2007-08-02,50,0
2007-08-02,50,0
2007-08-02,50,0
2007-08-02,49,0
2007-08-02,50,0
2007-08-02,50,0
2007-08-02,50,0
2007-08-02,50,0
2007-08-02,50,0
2007-08-02,50,0
2007-08-02,50,0
2007-08-02,50,0
2007-08-02,5,0
2007-08-02,50,0
2007-08-02,3,0
2007-08-02,5,0
2007-08-02,50,1
2007-08-02,25,0
2007-08-02,30,0
2007-08-02,13,0
2007-08-02,17,0
2007-08-02,10,0
2007-08-02,1,0
2007-08-02,1,0
2007-08-02,33,0
2007-08-02,1,0
2007-08-02,16,0
2007-08-02,3,0
2007-08-02,48,1
2007-08-02,50,0
2007-08-02,15,0
2007-08-02,1,0
2007-08-02,48,0
2007-08-02,50,0
2007-08-02,36,0
2007-08-02,50,0
2007-08-02,42,0
2007-08-02,50,0
2007-08-02,50,0
2007-08-02,50,0
2007-08-02,3,0
2007-08-02,1,0
2007-08-02,26,0
2007-08-02,28,0
2007-08-02,3,0
2007-08-02,2,0
2007-08-02,46,0
2007-08-02,33,0
2007-08-02,20,0
2007-08-02,1,0
2007-08-02,6,0
2007-08-02,5,0
2007-08-02,4,0
2007-08-02,19,0
2007-08-02,4,0
2007-08-02,16,0
2007-08-02,1,0
2007-08-02,7,0
2007-08-02,28,0
2007-08-02,50,0
2007-08-02,50,0
2007-08-02,38,0
2007-08-02,50,0
2007-08-02,50,0
2007-08-02,1,0
2007-08-02,44,0
2007-08-02,26,0
2007-08-02,1,0
2007-08-02,1,0
2007-08-03,50,0
2007-08-03,4,0
2007-08-03,50,0
2007-08-03,50,0
2007-08-03,50,0
2007-08-07,13,0
2007-08-07,2,0
2007-08-07,11,0
2007-08-07,1,0
2007-08-07,1,0
2007-08-07,12,0
2007-08-07,1,0
2007-08-07,26,1
2007-08-07,20,0
2007-08-07,8,0
2007-08-07,2,0
2007-08-07,5,0
2007-08-07,5,0
2007-08-07,5,0
2007-08-07,5,0
2007-08-07,2,0
2007-08-07,1,0
2007-08-07,1,0
2007-08-07,1,0
2007-08-07,23,0
2007-08-07,39,0
2007-08-07,2,0
2007-08-07,41,0
2007-08-07,15,0
2007-08-07,7,0
2007-08-07,6,0
2007-08-07,1,0
2007-08-07,5,0
2007-08-07,2,0
2007-08-07,9,0
2007-08-07,31,0
2007-08-07,1,0
2007-08-07,2,0
2007-08-07,15,1
2007-08-07,29,1
2007-08-07,1,0
2007-08-07,2,0
2007-08-07,3,0
2007-08-07,4,0
2007-08-07,9,0
2007-08-07,1,0
2007-08-07,3,0
2007-08-07,2,0
2007-08-07,9,0
2007-08-07,1,0
2007-08-07,27,0
2007-08-07,28,1
2007-08-07,1,0
2007-08-07,43,1
2007-08-07,32,0
2007-08-07,37,1
2007-08-07,1,0
2007-08-07,7,0
2007-08-07,3,0
2007-08-07,4,0
2007-08-07,2,0
2007-08-07,1,0
2007-08-07,3,0
2007-08-07,15,0
2007-08-07,10,0
2007-08-07,2,0
2007-08-07,2,0
2007-08-07,6,0
2007-08-07,5,0
2007-08-07,11,0
2007-08-07,24,0
2007-08-07,16,0
2007-08-07,2,0
2007-08-07,3,0
2007-08-07,1,0
2007-08-07,1,0
2007-08-07,5,0
2007-08-07,5,0
2007-08-07,13,0
2007-08-07,1,0
2007-08-07,13,0
2007-08-07,1,0
2007-08-07,2,0
2007-08-07,2,0
2007-08-07,13,0
2007-08-07,3,0
2007-08-07,11,0
2007-08-07,3,0
2007-08-07,3,0
2007-08-07,3,0
2007-08-07,10,0
2007-08-07,1,0
2007-08-07,13,0
2007-08-07,29,0
2007-08-07,2,0
2007-08-07,22,0
2007-08-07,8,0
2007-08-07,7,1
2007-08-07,13,0
2007-08-07,23,0
2007-08-07,2,0
2007-08-07,4,0
2007-08-07,1,0
2007-08-07,1,0
2007-08-07,3,0
2007-08-07,7,0
2007-08-07,6,0
2007-08-07,17,0
2007-08-07,29,0
2007-08-07,40,0
2007-08-07,1,0
2007-08-07,50,1
2007-08-07,20,1
2007-08-07,26,0
2007-08-07,23,0
2007-08-07,1,0
2007-08-07,15,0
2007-08-07,8,0
2007-08-07,4,0
2007-08-07,5,0
2007-08-07,2,0
2007-08-07,1,0
2007-08-07,12,0
2007-08-07,9,0
2007-08-07,3,0
2007-08-07,5,0
2007-08-07,29,0
2007-08-07,44,1
2007-08-07,1,0
2007-08-07,1,0
2007-08-07,6,0
2007-08-07,5,0
2007-08-07,1,0
2007-08-07,8,0
2007-08-07,19,0
2007-08-07,1,1
2007-08-07,6,0
2007-08-07,1,0
2007-08-07,4,0
2007-08-07,1,0
2007-08-07,2,0
2007-08-07,18,0
2007-08-07,6,0
2007-08-07,1,0
2007-08-07,13,0
2007-08-07,9,0
2007-08-07,29,0
2007-08-07,4,0
2007-08-07,7,0
2007-08-07,4,0
2007-08-07,2,0
2007-08-07,5,0
2007-08-07,5,0
2007-08-07,18,0
2007-08-07,9,0
2007-08-07,39,0
2007-08-07,3,0
2007-08-07,45,0
2007-08-07,7,0
2007-08-07,9,0
2007-08-07,2,0
2007-08-07,1,0
2007-08-07,2,0
2007-08-07,2,0
2007-08-07,1,0
2007-08-07,8,0
2007-08-07,2,0
2007-08-07,7,0
2007-08-07,16,0
2007-08-07,8,1
2007-08-07,5,0
2007-08-07,9,0
2007-08-07,21,0
2007-08-07,9,0
2007-08-07,1,0
2007-08-07,4,0
2007-08-07,18,0
2007-08-07,26,0
2007-08-07,1,0
2007-08-07,4,0
2007-08-07,13,0
2007-08-07,10,0
2007-08-07,25,0
2007-08-07,1,0
2007-08-07,35,0
2007-08-07,11,0
2007-08-07,1,0
2007-08-07,1,0
2007-08-07,1,0
2007-08-08,30,1
2007-08-08,50,0
2007-08-08,50,0
2007-08-08,50,0
2007-08-08,40,0
2007-08-08,50,0
2007-08-08,45,0
2007-08-08,50,0
2007-08-08,50,0
2007-08-08,50,0
2007-08-08,50,0
2007-08-08,50,0
2007-08-08,50,0
2007-08-08,50,0
2007-08-08,50,0
2007-08-08,50,0
2007-08-08,50,0
2007-08-08,50,0
2007-08-08,30,1
2007-08-08,50,0
2007-08-08,50,0
2007-08-08,50,0
2007-08-08,50,0
2007-08-08,50,0
2007-08-08,50,0
2007-08-08,49,0
2007-08-08,50,0
2007-08-08,50,0
2007-08-08,44,0
2007-08-08,50,0
2007-08-08,50,0
2007-08-08,50,0
2007-08-08,37,1
2007-08-08,50,0
2007-08-08,50,0
2007-08-08,2,0
2007-08-08,32,0
2007-08-08,50,0
2007-08-08,50,0
2007-08-08,50,0
2007-08-08,50,0
2007-08-08,50,0
2007-08-08,50,0
2007-08-08,50,0
2007-08-08,8,0
2007-08-08,50,0
2007-08-08,50,1
2007-08-08,50,0
2007-08-08,50,0
2007-08-08,50,0
2007-08-08,50,0
2007-08-08,50,0
2007-08-08,50,0
2007-08-08,50,0
2007-08-08,50,0
2007-08-08,50,0
2007-08-08,50,1
2007-08-08,50,0
2007-08-08,50,0
2007-08-08,50,0
2007-08-08,50,0
2007-08-08,50,0
2007-08-08,50,0
2007-08-08,50,0
2007-08-08,50,0
2007-08-08,50,0
2007-08-08,50,0
2007-08-08,50,0
2007-08-08,50,0
2007-08-08,50,0
2007-08-08,50,0
2007-08-08,50,0
2007-08-08,50,0
2007-08-08,50,0
2007-08-08,10,0
2007-08-08,9,0
2007-08-08,49,0
2007-08-08,31,1
2007-08-08,16,0
2007-08-08,50,0
2007-08-08,18,0
2007-08-08,41,0
2007-08-08,46,0
2007-08-08,50,0
2007-08-08,50,0
2007-08-08,50,0
2007-08-08,42,0
2007-08-08,49,0
2007-08-08,46,0
2007-08-08,2,0
2007-08-08,50,0
2007-08-08,10,0
2007-08-08,50,1
2007-08-09,8,0
2007-08-09,5,0
2007-08-09,11,0
2007-08-09,25,0
2007-08-09,12,0
2007-08-09,50,0
2007-08-09,50,0
2007-08-09,3,0
2007-08-09,16,0
2007-08-09,34,0
2007-08-09,50,0
2007-08-09,8,0
2007-08-09,11,0
2007-08-09,1,0
2007-08-09,1,0
2007-08-09,39,0
2007-08-09,1,0
2007-08-09,41,1
2007-08-09,3,0
2007-08-09,50,0
2007-08-09,36,0
2007-08-09,18,0
2007-08-09,25,0
2007-08-09,7,0
2007-08-09,1,0
2007-08-09,1,0
2007-08-15,41,1
2007-08-15,3,0
2007-08-15,16,0
2007-08-15,16,0
2007-08-15,4,0
2007-08-15,25,0
2007-08-15,2,0
2007-08-15,11,1
2007-08-15,17,0
2007-08-15,42,1
2007-08-15,49,0
2007-08-15,50,0
2007-08-15,17,0
2007-08-15,39,0
2007-08-15,31,0
2007-08-15,7,0
2007-08-15,1,1
2007-08-15,3,1
2007-08-15,17,0
2007-08-15,1,1
2007-08-15,7,0
2007-08-15,3,0
2007-08-15,2,0
2007-08-15,5,0
2007-08-15,2,0
2007-08-15,15,0
2007-08-15,1,0
2007-08-15,40,0
2007-08-15,40,0
2007-08-15,50,0
2007-08-15,1,1
2007-08-15,5,0
2007-08-15,30,0
2007-08-15,29,0
2007-08-15,45,0
2007-08-15,34,0
2007-08-15,1,0
2007-08-15,3,0
2007-08-15,9,0
2007-08-15,13,0
2007-08-15,13,0
2007-08-15,12,0
2007-08-15,3,0
2007-08-15,17,0
2007-08-15,9,0
2007-08-15,1,0
2007-08-15,25,1
2007-08-15,42,1
2007-08-15,1,0
2007-08-15,31,1
2007-08-15,1,0
2007-08-15,5,0
2007-08-15,3,0
2007-08-15,49,0
2007-08-15,20,0
2007-08-15,44,0
2007-08-15,3,0
2007-08-15,45,0
2007-08-15,45,0
2007-08-15,38,1
2007-08-15,27,1
2007-08-15,39,1
2007-08-15,25,1
2007-08-15,49,1
2007-08-15,49,0
2007-08-15,50,1
2007-08-15,50,1
2007-08-15,18,1
2007-08-15,15,0
2007-08-15,17,0
2007-08-15,4,0
2007-08-15,5,0
2007-08-15,6,0
2007-08-15,4,0
2007-08-15,1,0
2007-08-15,1,0
2007-08-15,50,0
2007-08-15,7,0
2007-08-15,14,1
2007-08-15,12,0
2007-08-15,16,0
2007-08-15,5,0
2007-08-15,3,0
2007-08-15,6,0
2007-08-15,3,0
2007-08-15,11,0
2007-08-15,31,0
2007-08-15,9,0
2007-08-15,50,0
2007-08-15,50,0
2007-08-15,42,0
2007-08-15,11,0
2007-08-15,1,0
2007-08-15,2,0
2007-08-15,11,0
2007-08-15,9,1
2007-08-15,30,0
2007-08-15,25,1
2007-08-15,2,0
2007-08-15,1,0
2007-08-15,1,0
2007-08-15,1,0
2007-08-15,2,0
2007-08-15,21,0
2007-08-15,50,0
2007-08-15,5,0
2007-08-15,36,0
2007-08-15,7,0
2007-08-15,2,0
2007-08-15,37,0
2007-08-15,1,0
2007-08-15,14,1
2007-08-15,39,0
2007-08-15,30,1
2007-08-15,4,0
2007-08-15,36,0
2007-08-15,43,0
2007-08-15,6,0
2007-08-15,3,0
2007-08-15,7,0
2007-08-15,4,0
2007-08-15,3,0
2007-08-15,9,0
2007-08-15,5,0
2007-08-15,5,0
2007-08-15,27,1
2007-08-15,2,0
2007-08-15,6,0
2007-08-15,49,1
2007-08-15,16,1
2007-08-15,20,1
2007-08-15,38,0
2007-08-15,12,1
2007-08-15,21,0
2007-08-15,16,1
2007-08-15,10,0
2007-08-15,1,0
2007-08-15,1,0
2007-08-15,35,0
2007-08-15,5,0
2007-08-15,4,0
2007-08-15,1,0
2007-08-15,7,0
2007-08-15,8,0
2007-08-15,1,0
2007-08-15,2,0
2007-08-15,24,0
2007-08-15,20,0
2007-08-15,1,0
2007-08-15,1,0
2007-08-15,4,0
2007-08-15,6,0
2007-08-15,4,0
2007-08-15,4,0
2007-08-15,4,0
2007-08-15,50,0
2007-08-15,1,0
2007-08-15,26,0
2007-08-15,2,0
2007-08-15,49,0
2007-08-15,44,0
2007-08-15,1,0
2007-08-15,2,0
2007-08-15,2,0
2007-08-15,9,0
2007-08-15,6,0
2007-08-15,9,0
2007-08-15,48,0
2007-08-15,32,0
2007-08-15,21,0
2007-08-15,42,0
2007-08-15,9,0
2007-08-15,7,0
2007-08-15,7,0
2007-08-15,5,0
2007-08-15,3,0
2007-08-15,3,0
2007-08-15,3,0
2007-08-15,4,0
2007-08-15,2,0
2007-08-15,2,0
2007-08-15,1,0
2007-08-15,9,0
2007-08-15,1,1
2007-08-15,4,0
2007-08-15,5,0
2007-08-15,1,0
2007-08-15,4,0
2007-08-15,20,0
2007-08-15,1,0
2007-08-15,3,0
2007-08-15,1,0
2007-08-15,16,0
2007-08-15,35,1
2007-08-15,8,0
2007-08-15,41,0
2007-08-15,29,0
2007-08-15,5,0
2007-08-15,47,0
2007-08-15,33,0
2007-08-15,1,0
2007-08-15,4,0
2007-08-15,1,0
2007-08-15,20,1
2007-08-15,19,0
2007-08-15,5,0
2007-08-15,18,0
2007-08-15,8,0
2007-08-15,11,0
2007-08-15,5,0
2007-08-15,1,0
2007-08-15,20,0
2007-08-15,14,0
2007-08-15,43,0
2007-08-15,43,0
2007-08-15,3,0
2007-08-15,39,1
2007-08-15,3,0
2007-08-15,2,0
2007-08-15,3,0
2007-08-15,2,0
2007-08-15,1,0
2007-08-15,15,0
2007-08-15,6,0
2007-08-15,1,0
2007-08-15,6,0
2007-08-15,5,0
2007-08-15,20,0
2007-08-15,26,0
2007-08-15,30,0
2007-08-15,50,0
2007-08-15,50,0
2007-08-15,2,0
2007-08-15,36,1
2007-08-15,43,0
2007-08-15,5,0
2007-08-15,24,0
2007-08-15,50,0
2007-08-15,1,0
2007-08-15,23,1
2007-08-15,20,1
2007-08-15,26,1
2007-08-15,18,0
2007-08-15,13,0
2007-08-15,50,0
2007-08-15,7,0
2007-08-15,3,0
2007-08-15,4,0
2007-08-15,9,0
2007-08-15,1,0
2007-08-15,10,0
2007-08-15,15,0
2007-08-15,4,0
2007-08-15,2,0
2007-08-15,32,0
2007-08-15,34,0
2007-08-15,15,0
2007-08-15,18,0
2007-08-15,50,0
2007-08-15,33,0
2007-08-15,50,0
2007-08-15,20,0
2007-08-15,50,0
2007-08-15,50,0
2007-08-15,50,0
2007-08-15,18,0
2007-08-15,46,0
2007-08-15,43,0
2007-08-15,1,0
2007-08-15,6,0
2007-08-15,1,0
2007-08-15,1,0
2007-08-15,6,0
2007-08-15,7,0
2007-08-15,14,0
2007-08-15,6,0
2007-08-16,10,0
2007-08-16,50,0
2007-08-16,44,1
2007-08-16,50,0
2007-08-16,50,0
2007-08-16,50,0
2007-08-16,50,0
2007-08-16,50,0
2007-08-16,50,0
2007-08-16,50,0
2007-08-16,50,1
2007-08-16,50,0
2007-08-16,50,0
2007-08-16,50,1
2007-08-16,50,0
2007-08-16,50,1
2007-08-16,50,0
2007-08-16,50,0
2007-08-16,50,0
2007-08-16,50,0
2007-08-16,50,0
2007-08-16,50,1
2007-08-16,32,1
2007-08-16,50,0
2007-08-16,50,1
2007-08-16,50,0
2007-08-16,50,0
2007-08-16,50,0
2007-08-16,50,1
2007-08-16,50,0
2007-08-16,50,1
2007-08-16,50,0
2007-08-16,50,0
2007-08-16,50,0
2007-08-16,50,0
2007-08-16,50,0
2007-08-16,50,0
2007-08-16,50,0
2007-08-16,50,0
2007-08-16,50,0
2007-08-16,50,0
2007-08-16,50,0
2007-08-16,50,0
2007-08-16,50,0
2007-08-16,50,0
2007-08-16,50,0
2007-08-16,50,0
2007-08-16,50,1
2007-08-16,50,0
2007-08-16,50,0
2007-08-16,50,0
2007-08-16,50,0
2007-08-16,50,1
2007-08-16,50,0
2007-08-16,50,0
2007-08-16,50,0
2007-08-16,50,0
2007-08-16,50,1
2007-08-16,50,0
2007-08-16,50,0
2007-08-16,50,1
2007-08-16,50,0
2007-08-16,50,0
2007-08-16,50,0
2007-08-16,50,0
2007-08-16,50,0
2007-08-16,50,0
2007-08-16,50,0
2007-08-16,50,0
2007-08-16,50,0
2007-08-16,50,0
2007-08-16,50,0
2007-08-16,50,0
2007-08-16,50,0
2007-08-16,48,0
2007-08-16,50,0
2007-08-16,39,0
2007-08-16,50,1
2007-08-16,50,0
2007-08-16,50,0
2007-08-16,50,0
2007-08-16,50,0
2007-08-16,50,0
2007-08-16,50,1
2007-08-16,45,0
2007-08-16,50,0
2007-08-16,50,0
2007-08-16,50,0
2007-08-16,50,0
2007-08-16,50,0
2007-08-16,50,0
2007-08-16,37,0
2007-08-16,50,1
2007-08-17,50,0
2007-08-17,25,0
2007-08-17,46,0
2007-08-17,50,0
2007-08-17,50,0
2007-08-17,42,0
2007-08-17,50,0
2007-08-17,50,0
2007-08-17,50,0
2007-08-17,50,0
2007-08-17,50,0
2007-08-17,50,0
2007-08-17,43,1
2007-08-17,45,0
2007-08-17,50,0
2007-08-17,50,0
2007-08-17,21,0
2007-08-17,21,0
2007-08-17,35,0
2007-08-17,34,0
2007-08-17,16,0
2007-08-17,2,0
2007-08-17,2,0
2007-08-17,4,0
2007-08-17,6,0
2007-08-17,30,0
2007-08-17,37,1
2007-08-17,1,0
2007-08-17,49,0
2007-08-17,35,0
2007-08-17,18,0
2007-08-17,32,0
2007-08-17,42,0
2007-08-17,50,0
2007-08-17,50,0
2007-08-17,1,0
2007-08-17,16,0
2007-08-17,47,0
2007-08-17,23,0
2007-08-17,30,0
2007-08-17,30,1
2007-08-17,23,0
2007-08-17,50,0
2007-08-17,50,1
2007-08-17,39,0
2007-08-17,39,0
2007-08-17,49,0
2007-08-17,31,0
2007-08-17,50,0
2007-08-17,48,1
2007-08-17,50,1
2007-08-17,50,1
2007-08-17,50,0
2007-08-17,3,0
2007-08-21,23,1
2007-08-21,46,0
2007-08-21,1,0
2007-08-21,5,1
2007-08-21,16,0
2007-08-21,28,1
2007-08-21,17,1
2007-08-21,1,0
2007-08-21,1,0
2007-08-21,9,0
2007-08-21,4,0
2007-08-21,12,0
2007-08-21,1,0
2007-08-21,3,0
2007-08-21,38,0
2007-08-21,6,0
2007-08-21,7,0
2007-08-21,3,0
2007-08-21,9,0
2007-08-21,48,1
2007-08-21,12,0
2007-08-21,50,1
2007-08-21,3,0
2007-08-21,3,0
2007-08-21,1,1
2007-08-21,2,0
2007-08-21,1,0
2007-08-21,11,0
2007-08-21,14,0
2007-08-21,8,0
2007-08-21,45,0
2007-08-21,9,0
2007-08-21,11,1
2007-08-21,4,1
2007-08-21,2,0
2007-08-21,5,0
2007-08-21,2,0
2007-08-21,1,0
2007-08-21,5,0
2007-08-21,2,0
2007-08-21,4,0
2007-08-21,1,0
2007-08-21,4,0
2007-08-21,13,0
2007-08-21,8,1
2007-08-21,7,0
2007-08-21,5,1
2007-08-21,7,0
2007-08-21,7,1
2007-08-21,1,0
2007-08-21,1,0
2007-08-21,23,0
2007-08-21,4,0
2007-08-21,1,0
2007-08-21,19,0
2007-08-21,4,0
2007-08-21,1,0
2007-08-21,8,0
2007-08-21,1,0
2007-08-21,1,0
2007-08-21,1,0
2007-08-21,4,0
2007-08-21,5,0
2007-08-21,18,1
2007-08-21,14,0
2007-08-21,5,0
2007-08-21,1,0
2007-08-21,1,0
2007-08-21,27,0
2007-08-21,24,0
2007-08-21,4,0
2007-08-21,7,0
2007-08-21,7,0
2007-08-21,5,0
2007-08-21,1,0
2007-08-21,6,0
2007-08-21,23,1
2007-08-21,1,1
2007-08-21,9,1
2007-08-21,6,1
2007-08-21,5,0
2007-08-21,1,0
2007-08-21,13,0
2007-08-21,3,0
2007-08-21,2,0
2007-08-21,8,0
2007-08-21,11,0
2007-08-21,1,0
2007-08-21,10,0
2007-08-21,7,0
2007-08-21,13,0
2007-08-21,2,0
2007-08-21,10,0
2007-08-21,15,0
2007-08-21,9,0
2007-08-21,11,0
2007-08-21,4,0
2007-08-21,1,0
2007-08-21,21,0
2007-08-21,11,0
2007-08-21,22,1
2007-08-21,23,1
2007-08-21,2,0
2007-08-21,3,0
2007-08-21,3,0
2007-08-21,1,0
2007-08-21,1,0
2007-08-21,4,0
2007-08-21,7,1
2007-08-21,6,0
2007-08-21,21,0
2007-08-21,4,0
2007-08-21,4,0
2007-08-21,2,0
2007-08-21,2,0
2007-08-21,1,0
2007-08-21,6,0
2007-08-21,5,0
2007-08-21,2,0
2007-08-21,5,0
2007-08-21,4,0
2007-08-21,1,0
2007-08-21,5,1
2007-08-21,28,1
2007-08-21,15,0
2007-08-21,1,0
2007-08-21,1,0
2007-08-21,13,1
2007-08-21,1,0
2007-08-21,18,1
2007-08-21,1,0
2007-08-21,16,0
2007-08-21,2,0
2007-08-21,35,0
2007-08-21,46,0
2007-08-21,8,0
2007-08-21,50,0
2007-08-21,1,0
2007-08-21,27,1
2007-08-21,40,1
2007-08-21,6,0
2007-08-21,1,0
2007-08-21,1,0
2007-08-21,6,0
2007-08-21,9,0
2007-08-21,3,0
2007-08-21,1,0
2007-08-21,13,1
2007-08-21,10,1
2007-08-21,12,0
2007-08-21,6,0
2007-08-21,20,0
2007-08-21,14,0
2007-08-21,19,0
2007-08-21,14,0
2007-08-21,4,0
2007-08-21,3,0
2007-08-21,1,0
2007-08-21,1,0
2007-08-21,13,0
2007-08-21,13,0
2007-08-21,3,0
2007-08-21,4,0
2007-08-21,1,0
2007-08-21,7,0
2007-08-21,16,1
2007-08-21,10,0
2007-08-21,8,1
2007-08-21,12,0
2007-08-21,1,0
2007-08-21,4,0
2007-08-21,8,1
2007-08-21,1,1
2007-08-21,3,0
2007-08-21,9,0
2007-08-21,2,0
2007-08-21,18,0
2007-08-21,11,0
2007-08-21,3,0
2007-08-21,1,0
2007-08-21,1,0
2007-08-21,3,0
2007-08-21,1,0
2007-08-21,2,0
2007-08-21,8,0
2007-08-21,7,0
2007-08-22,6,0
2007-08-22,3,0
2007-08-22,7,0
2007-08-22,28,1
2007-08-22,1,0
2007-08-22,43,1
2007-08-22,35,1
2007-08-22,50,1
2007-08-22,24,1
2007-08-22,40,1
2007-08-22,7,0
2007-08-22,5,0
2007-08-22,1,0
2007-08-22,50,1
2007-08-22,18,0
2007-08-22,50,0
2007-08-22,31,0
2007-08-22,50,0
2007-08-22,50,0
2007-08-22,50,1
2007-08-22,7,0
2007-08-22,2,0
2007-08-22,3,0
2007-08-22,1,0
2007-08-22,5,0
2007-08-22,1,0
2007-08-22,9,1
2007-08-22,9,0
2007-08-22,1,0
2007-08-22,4,0
2007-08-22,50,0
2007-08-22,11,0
2007-08-22,50,0
2007-08-22,50,1
2007-08-22,50,0
2007-08-22,50,0
2007-08-22,50,0
2007-08-22,50,0
2007-08-22,50,0
2007-08-22,50,1
2007-08-22,50,0
2007-08-22,50,1
2007-08-22,50,0
2007-08-22,50,0
2007-08-22,50,0
2007-08-22,50,0
2007-08-22,50,0
2007-08-22,50,0
2007-08-22,50,0
2007-08-22,50,0
2007-08-22,50,0
2007-08-22,50,0
2007-08-22,50,0
2007-08-22,50,0
2007-08-22,50,1
2007-08-22,50,0
2007-08-22,4,1
2007-08-22,50,1
2007-08-22,50,0
2007-08-22,50,0
2007-08-22,50,0
2007-08-22,50,1
2007-08-22,50,0
2007-08-22,50,0
2007-08-22,6,0
2007-08-22,50,1
2007-08-22,13,0
2007-08-22,50,1
2007-08-22,50,0
2007-08-22,50,0
2007-08-22,50,0
2007-08-22,50,0
2007-08-22,50,0
2007-08-22,50,0
2007-08-22,50,0
2007-08-22,50,0
2007-08-22,50,0
2007-08-22,50,1
2007-08-22,50,1
2007-08-22,50,1
2007-08-22,50,0
2007-08-22,50,1
2007-08-22,50,1
2007-08-22,41,0
2007-08-22,50,0
2007-08-22,50,0
2007-08-22,50,0
2007-08-22,50,0
2007-08-22,13,0
2007-08-22,1,0
2007-08-22,28,0
2007-08-22,13,0
2007-08-22,5,0
2007-08-22,47,1
2007-08-22,1,0
2007-08-22,4,0
2007-08-22,26,0
2007-08-22,25,1
2007-08-22,17,0
2007-08-22,50,0
2007-08-22,1,0
2007-08-22,42,0
2007-08-22,2,0
2007-08-22,2,0
2007-08-22,22,1
2007-08-22,12,0
2007-08-22,2,0
2007-08-22,3,1
2007-08-22,4,0
2007-08-22,50,1
2007-08-22,50,1
2007-08-22,21,0
2007-08-22,50,1
2007-08-22,17,0
2007-08-22,50,0
2007-08-22,50,1
2007-08-22,50,0
2007-08-22,10,1
2007-08-22,2,0
2007-08-22,3,0
2007-08-22,2,0
2007-08-22,18,0
2007-08-22,22,0
2007-08-22,9,0
2007-08-22,1,0
2007-08-22,3,0
2007-08-22,50,0
2007-08-22,30,0
2007-08-22,50,0
2007-08-22,50,0
2007-08-22,50,0
2007-08-22,50,0
2007-08-22,50,0
2007-08-22,50,0
2007-08-22,50,0
2007-08-22,9,0
2007-08-22,2,0
2007-08-22,2,0
2007-08-22,25,1
2007-08-24,27,1
2007-08-24,35,0
2007-08-24,3,0
2007-08-24,2,0
2007-08-24,2,0
2007-08-24,2,0
2007-08-24,2,0
2007-08-24,1,0
2007-08-24,8,0
2007-08-24,6,0
2007-08-24,4,0
2007-08-24,10,0
2007-08-24,5,0
2007-08-24,2,0
2007-08-24,3,0
2007-08-24,3,0
2007-08-24,2,0
2007-08-24,14,0
2007-08-24,6,0
2007-08-24,49,1
